id,kind,name,author,sha256,symbol,timeframe,data_symbol,data_timeframe,window_from,window_to,window_bars,frozen_input,compiled,compile_error,ohlcv_ok,tv_ok,tv_cached,tv_bars,pyne_ok,pyne_error,is_strategy,pyne_run_sec,pyne_ms_per_bar,pyne_wall_sec,tv_wall_sec,tv_compile_sec,tv_bench_bars,bench_ratio,plot_common_cols,plot_bars_joined,plot_match_pct,plot_na_match_pct,plot_bars_numeric,plot_num_match_pct,plot_na_struct_mismatch,plot_exact_pct,plot_max_ulp,plot_fidelity,transcendentals,plot_worst_col,plot_worst_match_pct,plot_max_abs,plot_max_rel,plot_nrmse_range_med,plot_nrmse_iqr_med,plot_pearson_min,plot_first_divergence_ts,plot_repaint,plot_repaint_shift,plot_repaint_match_pct,trades_tv,trades_pc,entry_match_pct,exit_match_pct,trade_match_pct,qty_match_pct,pc_extra_entries,pc_missing_entries,tv_net_profit,pc_net_profit,net_profit_match,net_profit_rel_err,tv_net_profit_pct,pc_net_profit_pct,tie_excluded,tie_excluded_reason,trade_match_pct_adj,tv_net_profit_adj,pc_net_profit_adj,net_profit_match_adj,net_profit_rel_err_adj,uses_request_security,sec_contexts,sec_series,data_limited,data_limited_reason,uses_lookahead,repaints,repaint_channel,la_plot_match_pct,la_plot_exact_pct,la_trade_match_pct,la_net_profit_match,status,fail_stage,compared_at
PUB;caba4810c87347ba9a5546a56dbfa664,strategy,PMax on Rsi w/T3 *Strategy*,lucidreamer15,02f36e02cdbe59edb9a25f2c20c99e8155447efff9a54cb50e709633947e2e8b,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-24T15:00:00+00:00,28831,1,1,,1,1,1,28831,1,,1,2.339,0.0811,,,,,,6,28830,1.0,1.0,115545,1.0,0,1.0,0,exact,,RSI,1.0,0.0,0.0,0.0,0.0,1.0,,,,,308,308,1.0,1.0,1.0,1.0,0,0,-50628.22,-50628.22,1,2.874e-15,-50.62822,-50.63,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;WeUAvgeCvTp1WYV2wz47FqIVfZm3uzVs,strategy,Parabolic SAR Strategy (on close) [QuantNomad],QuantNomad,b50abe551d840a8a4b421bb58c1a267cc9c58d1b83514105b7a799dad2317b03,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-24T15:00:00+00:00,28831,1,1,,1,1,1,28832,1,,1,1.001,0.0347,,,,,,1,28831,1.0,1.0,28830,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1996,1996,1.0,1.0,1.0,1.0,0,0,-17651.7,-17651.7,1,1.628e-14,-17.6517,-17.65,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;Yl6GXymMoORyI3fvTknuzaUVACwBwuYp,strategy,Pivot Point SuperTrend [Backtest],LonesomeTheBlue,c354c9c544fbebb93b5294f99ca7f4e886d4dec2838181d618a78f4fcf34d475,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T15:00:00+00:00,28255,1,1,,1,1,1,28254,1,,1,1.795,0.0635,,,,,,4,28254,1.0,1.0,84753,1.0,0,1.0,0,exact,,Shapes,1.0,0.0,0.0,0.0,0.0,1.0,,,,,494,494,1.0,1.0,1.0,1.0,0,0,-53114.37,-53114.37,1,9.589e-16,-53.11437,-53.11,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;30903ca2d8934be29ea3d358699b86e4,strategy,Powertrend - Volume Range Filter Strategy [wbburgin],wbburgin,7f3c232cb373a533b8459989a17ca8b0c1b5572f938cdcf9049317658c3c2a65,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T10:00:00+00:00,28389,1,1,,1,1,1,28390,1,,1,2.621,0.0923,,,,,,8,28389,1.0,1.0,83782,1.0,0,1.0,0,exact,,Volume Range,1.0,0.0,0.0,0.0,0.0,1.0,,,,,201,201,1.0,1.0,1.0,1.0,0,0,-27.702606,-27.702607,1,3.610e-08,-2.770261,-2.770261,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;005e8073c6a64a22b11ba5996d951ff4,strategy,Precision Confluence Trading Strategy [JOAT],officialjackofalltrades,a4780b85c234865b316a010f3c57398283f786517d52f32c60dacf21ef5be41f,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:30:00+00:00,27618,1,1,,1,1,1,27619,1,,1,169.928,6.1528,,,,,,14,27618,1.0,1.0,330998,1.0,0,1.0,0,exact,,Daily Pivot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,358,358,1.0,1.0,1.0,1.0,0,0,-869.18207,-869.182042,1,3.188e-08,-8.691821,-8.69182,,,,,,,,1,3,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""D"", ""from"": ""2020-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 2038}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""W"", ""from"": ""2020-12-21T00:00:00+00:00"", ""to"": ""2026-07-27T00:00:00+00:00"", ""bars"": 293}, {""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""15"", ""from"": ""2025-06-01T00:00:00+00:00"", ""to"": ""2026-07-30T08:45:00+00:00"", ""bars"": 40740}]",0,,1,0,,,,,,ok,,2026-08-25
PUB;bf6c3d4744be458db3a63fb9555e5352,strategy,Price and Volume Breakout Buy Strategy [TradeDots],tradedots,19d7bf38fc0eaf5f8c2c9a926ea845260982ec735324a39192c43f4caf5f06fc,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T14:00:00+00:00,28253,1,1,,1,1,1,28254,1,,1,1.437,0.0509,,,,,,1,28253,1.0,1.0,28054,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,70,70,1.0,1.0,1.0,1.0,0,0,-1585.6151,-1585.615056,1,2.772e-08,-15.856151,-15.856151,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;bM5D88rLIVKcdgCctTF2j8zvT2m4wGRR,strategy,Profit Maximizer Strategy,SoftKill21,acfc83fe7603d1b6fc30cf7ed01b2214362fc10f7c55ec3a50a2ea217867d474,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T15:00:00+00:00,28399,1,1,,1,1,1,28400,1,,1,2.561,0.0902,,,,,,5,28399,1.0,1.0,85422,1.0,0,1.0,0,exact,,Moving Avg Line,1.0,0.0,0.0,0.0,0.0,1.0,,,,,182,182,1.0,1.0,1.0,1.0,0,0,-2867.3,-2867.3,1,3.457e-14,-2.8673,-2.87,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;6092fcc4e7804755b43168a18e3792d0,strategy,QQE MOD + SSL Hybrid + Waddah Attar Explosion,kevinmck100,c1d707c22d2837ba6cdd41121c5060d8b51768f92a1ac877ca6a6e1b4353f522,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T15:00:00+00:00,28255,1,1,,1,1,1,28254,1,,1,4.834,0.1711,,,,,,24,28254,1.0,1.0,616383,1.0,0,1.0,0,exact,asin;cos;exp;pow,Histo2,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1045,1045,1.0,1.0,1.0,1.0,0,0,-288.40747,-288.407469,1,4.242e-09,-28.840747,-28.84,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;3Xncz0jk6WdXMtoUsh8PLZ04PWImlWra,strategy,QuantNomad - Heikin-Ashi PSAR Strategy,QuantNomad,041234ab00cfe5765a84e458473c7d324a42639483e75191ed0f0246c188a19d,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T16:00:00+00:00,28401,1,1,,1,1,1,28400,1,,1,1.46,0.0514,,,,,,1,28400,1.0,1.0,28399,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1799,1799,1.0,1.0,1.0,1.0,0,0,-3661.82,-3661.82,1,1.006e-14,-3.66182,-3.66,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;027d61eb5bad4b11bb361b62bc919ca4,strategy,Quasimodo Pattern Strategy Back Test [TradingFinder] QM Trading,TradingFinder,107a0ecaa7020dba43ae0967f76a1f441b3ead53dc0dc4bfb8d3d028385bfd94,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-23T11:30:00+00:00,28776,1,1,,1,1,1,0,1,,1,1.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,1.0,1.0,1.0,1.0,0,0,301.79764,301.797638,1,7.621e-09,30.179764,30.179764,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;9c6e4ca8f74d407c8cfae57b37c60f08,strategy,RCI Strategy [PineIndicators],PineIndicators,1d63a9b64f9a4cfc6522b82e86328965511d3229e5d5650b5003b00b47b5bab9,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T07:30:00+00:00,27616,1,1,,1,1,1,27617,1,,1,2.057,0.0745,,,,,,5,27616,1.0,1.0,138047,1.0,0,1.0,0,exact,,RCI,1.0,0.0,0.0,0.0,0.0,1.0,,,,,8975,8975,1.0,1.0,1.0,1.0,0,0,-695994.25,-695994.254058,1,5.831e-09,-69.599425,-69.599425,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;6c34907eba564a7e9ec5742eed59ebb3,strategy,RSI + MACD Multi-Timeframe Strategy,RWCS_LTD,6d489331a334f274e783d32edfcb7c0fcb8ca101cf9b97d0d07640cf33dba304,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:30:00+00:00,27618,1,1,,1,1,1,27619,1,,1,2.929,0.1061,,,,,,3,27618,1.0,1.0,27618,1.0,0,1.0,0,exact,,RSI (1D),1.0,0.0,0.0,0.0,0.0,1.0,,,,,1,1,1.0,1.0,1.0,1.0,0,0,140588.2,140588.203138,1,2.232e-08,14.05882,14.06,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""1D"", ""from"": ""2022-12-31T00:00:00+00:00"", ""to"": ""2026-07-30T00:00:00+00:00"", ""bars"": 1308}]",0,,0,,,,,,,ok,,2026-08-25
PUB;wUU7CXCaw0qQ1hF3fjTVkjcXmCTY12oK,strategy,RSI Divergence Indicator strategy,eemani123,f0903223f1739ef8967835fc78285fd56543ba376f7b856e35d36c165934f03d,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-07T21:30:00+00:00,28028,1,1,,1,1,1,28029,1,,1,2.004,0.0715,,,,,,9,28028,1.0,1.0,47130,1.0,0,1.0,0,exact,,RSI,1.0,0.0,0.0,0.0,0.0,1.0,,,,,278,278,1.0,1.0,1.0,1.0,0,0,86090.766,86090.766273,1,3.171e-09,860.90766,860.907663,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;fac9201d2b5e4509b3b42f16ee8116e6,strategy,RSI Divergence Strategy,Pro_Trader_HTBB,c08ac6dfb38492df26eb652379a4b813b48c478a167c92db72bd69f90c2c867d,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:30:00+00:00,27618,1,1,,1,1,1,27619,1,,1,1.749,0.0633,,,,,,3,27618,1.0,1.0,27977,1.0,0,1.0,0,exact,,RSI,1.0,0.0,0.0,0.0,0.0,1.0,,,,,10,10,1.0,1.0,1.0,1.0,0,0,1054.8276,1054.827673,1,6.893e-08,1.054828,1.054828,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;4d22c0ddd0024ac1809a100e92802165,strategy,RSI Strategy [PrimeAutomation],ChartPrime,f6c445c832bef4cc64a65575dac25c7b8008c7912db5b2d5bd24bd9f6cd2c64e,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,1,55.597,2.0134,,,,,,7,27613,1.0,1.0,135159,1.0,0,1.0,0,exact,,Trail Stop,1.0,0.0,0.0,0.0,0.0,1.0,,,,,217,217,1.0,1.0,1.0,1.0,0,0,-205.37175,-205.371746,1,1.730e-08,-2.053717,-2.053717,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""5"", ""from"": ""2025-08-17T02:05:00+00:00"", ""to"": ""2026-07-30T06:25:00+00:00"", ""bars"": 99989}]",0,,0,,,,,,,ok,,2026-08-25
PUB;bOdyYhHRfq8o5mMrOSECfsoV6YzB14pX,strategy,RSI Trend Crypto,FieryTrading,ea17db2e6a5dc074f49444dba3084748ec5bd88ec24b91ae792f076c362a96dc,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T20:00:00+00:00,28745,1,1,,1,1,1,28746,1,,1,0.851,0.0296,,,,,,3,28745,1.0,1.0,86221,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,81,81,1.0,1.0,1.0,1.0,0,0,-43365.742,-43365.743936,1,4.465e-08,-43.365742,-43.365744,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;8ec0d3e25ed04588b703209ddd57fe3e,strategy,RSI and ATR Trend Reversal SL/TP,joseph_lemery,c3f739b5fb31841ec6b9fcf847351c05ff4cea893406e1a17dd90b58d49036dd,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T15:00:00+00:00,28735,1,1,,1,1,1,28736,1,,1,13.002,0.4525,,,,,,1,28735,1.0,1.0,28727,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,269,269,1.0,1.0,1.0,1.0,0,0,17692.82,17692.82,1,1.028e-14,1.769282,1.77,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
PUB;96d3cf8e482f4527803157f068726505,strategy,RSI-Adaptive T3 & SAR Strategy [PrimeAutomation],ChartPrime,6827180ea116b0d1e88a98a6826b205f68b781e98f9c1ab13a6e3476795b3ceb,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T05:30:00+00:00,27612,1,1,,1,1,1,27613,1,,1,68.11,2.4667,,,,,,5,27612,1.0,1.0,104493,1.0,0,1.0,0,exact,asin;exp;log;pow,SAR Filter,1.0,0.0,0.0,0.0,0.0,1.0,,,,,472,472,1.0,1.0,1.0,1.0,0,0,-583.5174,-583.517407,1,1.156e-08,-5.835174,-5.84,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""5"", ""from"": ""2025-08-17T01:40:00+00:00"", ""to"": ""2026-07-30T05:55:00+00:00"", ""bars"": 99988}]",0,,0,,,,,,,ok,,2026-08-25
PUB;pTI5ZVw9n4dg9X112h7RMOZVF6NOGprc,strategy,RSI-VWAP Indicator %,UnknownUnicorn2151907,4e69f8e011051666a1bfed5eb19034dcebd0755abe3e1a17cf9447e1beafc33b,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-21T13:00:00+00:00,28683,1,1,,1,1,1,28684,1,,1,5.091,0.1775,,,,,,3,28683,1.0,1.0,86033,1.0,0,1.0,0,exact,,RSI/VWAP,1.0,0.0,0.0,0.0,0.0,1.0,,,,,284,284,1.0,1.0,1.0,1.0,0,0,-9617.573,-9718.74308,1,0.01041,-9.617573,-9.718743,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;30b1a0e07387481eabd34c886416780a,strategy,Rally Base Drop SND Pivots Strategy [LuxAlgo X PineIndicators],PineIndicators,3f383b0339998c7de4e23b8dd05d3333a214aeaf6d791c7e8d16d7a45731e7f6,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-29T03:30:00+00:00,27560,1,1,,1,1,1,0,1,,1,1.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,256,1.0,1.0,1.0,1.0,0,0,-22371.037,-22371.037056,1,2.525e-09,-22.371037,-22.371037,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;Jm9HQSfK5Urs8Jm39Pbt9wwk8A9phmcN,strategy,Renko Strategy V2,dman103,0e012e9294c4e824102d5f2e2c1f3d926397272032f8387a46db8a7c12c18513,BINANCE:BTCUSDT,D,BINANCE:BTCUSDT,D,2017-08-17T00:00:00+00:00,2026-08-22T00:00:00+00:00,3293,1,1,,1,1,1,3294,1,,1,0.396,0.1203,,,,,,1,3293,1.0,1.0,3293,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,51,51,1.0,1.0,1.0,1.0,0,0,20103.076,20103.077042,1,5.181e-08,201.03076,201.03077,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;465b6bc4cc7943079e4d3fa8c1e11090,strategy,Reversal Trading Bot Strategy[BullByte],BullByte,4423e86153af80f3468e22fd31b9306ff56af7282a92a4da6d67a22fe22caea6,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T07:00:00+00:00,27615,1,1,,1,1,1,27616,1,,1,1.844,0.0668,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,800,800,1.0,1.0,1.0,1.0,0,0,-1.109856,-1.109856,1,9.059e-13,-0.110986,-0.11,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;KbFajXHaZXIoaiN4VjSipG6Y0srYWsd1,strategy,SUPERTREND ATR WITH TRAILING STOP LOSS,exit490,13536f2dfd3c5b3b1c81195596ec13cd53b2e551303011b14540f965fb2db868,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-12T22:00:00+00:00,28269,1,1,,1,1,1,28270,1,,1,2.04,0.0722,,,,,,5,28269,0.999611,0.999844,56574,1.0,22,1.0,0,exact,,Entry Price,0.999188,0.0,0.0,0.0,0.0,1.0,1782300600,,,,621,621,0.99839,0.99839,0.996779,0.907916,1,1,-274.50256,-286.249911,0,0.041039,-27.450256,-28.624991,,,,,,,,0,,,0,,1,1,plots,1.0,1.0,1.0,1,ok,,2026-08-25
PUB;75c804ea8c244786a47b1fa5657f284d,strategy,Scalping Trading System bot Crypto and Stocks,exlux,d411d9a25b46353fbf32e8c3cb1e4eeaec403f414fb3744d770201dc743864d0,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-15T15:30:00+00:00,28400,1,1,,1,1,1,0,1,,1,0.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,269,1.0,1.0,1.0,1.0,0,0,-16682.24,-16682.24,1,2.399e-15,-1.668224,-1.67,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;hInv31Z3dPG9rUwjDPJfEYq1vUbhnC1M,strategy,Scalping with Bill Williams Alligator,03.freeman,81f13d4cf629a99b3edb9b34ce82af1871aa864bbc71cf68822eb8ecd7f3b26e,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-22T11:30:00+00:00,28728,1,1,,1,1,1,28725,1,,1,11.969,0.4166,,,,,,3,28724,1.0,1.0,86161,1.0,0,1.0,0,exact,,jaw,1.0,0.0,0.0,0.0,0.0,1.0,,,,,2246,2246,1.0,1.0,1.0,1.0,0,0,18017.9,18017.9,1,7.269e-15,18.0179,18.02,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
PUB;dd8fa71189fa419c826e8b6863621385,strategy,Silver Risk Management outperformed Buy & Hold,CuriousMacroX,78bb79bed855da2b875034e619770bdf94f964df6ffa4fa1424a1f551a30ade6,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T08:00:00+00:00,27617,1,1,,1,1,1,27618,1,,1,25.519,0.924,,,,,,8,27617,1.0,1.0,137862,1.0,0,1.0,0,exact,,Silver EMA slow,1.0,0.0,0.0,0.0,0.0,1.0,,,,,834,834,1.0,1.0,1.0,1.0,0,0,-8994.006,-8994.005757,1,2.698e-08,-89.94006,-89.94,,,,,,,,1,2,"[{""symbol"": ""TVC:DXY"", ""timeframe"": ""30"", ""from"": ""2024-11-20T08:00:00+00:00"", ""to"": ""2026-07-30T08:00:00+00:00"", ""bars"": 20074}, {""symbol"": ""TVC:US10Y"", ""timeframe"": ""30"", ""from"": ""2024-11-20T08:00:00+00:00"", ""to"": ""2026-07-08T05:00:00+00:00"", ""bars"": 28555}]",0,,0,,,,,,,ok,,2026-08-25
PUB;d828d3c5cea540869b9be0070e0ac8af,strategy,Smart Grid Scalping (Pullback) Strategy[BullByte],BullByte,d23c8c1f9c1a286040b444fa40f5989f4ef261d80b531f1bb0c733a82a77f6c4,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-30T06:00:00+00:00,27613,1,1,,1,1,1,27614,1,,1,2.916,0.1056,,,,,,2,27613,1.0,1.0,55226,1.0,0,1.0,0,exact,,Shapes,1.0,0.0,0.0,0.0,,1.0,,,,,320,320,1.0,1.0,1.0,1.0,0,0,61225.01,61225.011444,1,2.358e-08,6.122501,6.122501,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;6d324799a424491c9a27a89726326ab4,strategy,Smart Money Pivot Strategy [Jason Kasei],Jasonkasei,c2ead0d0a5ae7208680943b588d0b1425c219738c95a6d0fe79ca7a8fd7d5c6f,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-07-28T15:00:00+00:00,27535,1,1,,1,1,1,0,1,,1,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,401,1.0,1.0,1.0,1.0,0,0,-389.6872,-389.687193,1,1.771e-08,-3.896872,-3.896872,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;3f3d9ba4bd5644f9a3f3d0d68326e736,strategy,Solution Zigma - Fibonacci Impulse,SATI_by_OpesSemper,1ed0bfd3a82ee06f649fc54429ab1d51429ff5735c736309d5016b90b2521089,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-13T19:00:00+00:00,28311,1,1,,1,1,1,28312,1,,1,55.113,1.9467,,,,,,19,28311,1.0,1.0,339698,1.0,0,1.0,0,exact,,Zigma Bull impulse,1.0,0.0,0.0,0.0,0.0,1.0,,,,,357,357,1.0,1.0,1.0,1.0,0,0,284.3376,284.3376,1,1.799e-15,0.028434,0.028434,,,,,,,,1,1,"[{""symbol"": ""BINANCE:BTCUSDT"", ""timeframe"": ""15"", ""from"": ""2025-06-01T00:00:00+00:00"", ""to"": ""2026-08-13T19:15:00+00:00"", ""bars"": 42126}]",0,,0,,,,,,,ok,,2026-08-25
PUB;euT0woJ0jWenKyNnGZhnRjrQPf61bVmn,strategy,Stepped trailing strategy example,adolgov,96205d105e0d2069e6b564c01a9ab5641811f905ac71113c9855af59f84f1e2f,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-17T16:30:00+00:00,28498,1,1,,1,1,1,26444,1,,1,1.731,0.0608,,,,,,3,26443,1.0,1.0,52886,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,64,64,1.0,1.0,1.0,1.0,0,0,-44004.19,-44004.19,1,8.267e-16,-44.00419,-44.0,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;YlblCbts4xOLxi0aeKaZ2Bz5I6efpBMH,strategy,Stop loss and Take Profit in $$ example,adolgov,1cc308a163521a7d2b56e88d7419ed9ac2f5f0c1cbe88eb46e79f4bd7631a366,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-11T17:30:00+00:00,28212,1,1,,1,1,1,1664,1,,1,1.102,0.0391,,,,,,3,1664,1.0,1.0,4992,1.0,0,1.0,0,exact,,Plot,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1174,1174,1.0,1.0,1.0,1.0,0,0,-8273.01,-8273.01,1,2.704e-14,-8.27301,-8.27301,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;TvsaK7OjHfflMT0XzqvTLd27ebQrzbvE,strategy,Strategy Follow Line MTF Any MM Average,Dreadblitz,b424489b007061b207afea56780d5d67cc96c01333b4c808a7c252b387415560,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-21T13:30:00+00:00,28684,1,1,,1,1,1,28685,1,,1,3.531,0.1231,,,,,,3,28684,1.0,1.0,29287,1.0,0,1.0,0,exact,pow,Trend Line,1.0,0.0,0.0,0.0,0.0,1.0,,,,,622,622,1.0,1.0,1.0,1.0,0,0,9321.982,9321.982666,1,7.145e-08,93.21982,93.22,,,,,,,,1,0,,0,,1,0,,,,,,ok,,2026-08-25
PUB;9b0c869763284b8a8bd0110a231ca2ae,strategy,Strategy Myth-Busting #20 - HalfTrend+HullButterfly - [MYN],myncrypto,8bec3f2b20cf538d24c6e1430befc5e3716b678414e405720996f2f9a4eefa47,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-25T05:00:00+00:00,28859,1,1,,1,1,1,28860,1,,1,3.901,0.1352,,,,,,7,28859,1.0,1.0,88064,1.0,0,1.0,0,exact,,Arrow Up,1.0,0.0,0.0,0.0,0.0,1.0,,,,,37,37,1.0,1.0,1.0,1.0,0,0,-5062.914,-5062.914091,1,1.790e-08,-50.62914,-50.63,,,,,,,,0,,,0,,0,,,,,,,ok,,2026-08-25
PUB;c94e30fbdc5d4056ad568a2b33e126bf,strategy,Strategy for UT Bot Alerts indicator ,StrategiesForEveryone,cbbb974579a2971055c7e78ef5e12b4d29f41dfc905bbfc71e8287f263a7c0ac,BINANCE:BTCUSDT,30,BINANCE:BTCUSDT,30,2025-01-01T00:00:00+00:00,2026-08-14T07:00:00+00:00,28335,1,1,,1,1,1,28336,1,,1,7.18,0.2534,,,,,,24,28335,1.0,1.0,142718,1.0,0,1.0,0,exact,,Buy,1.0,0.0,0.0,0.0,0.0,1.0,,,,,1132,1132,1.0,1.0,1.0,1.0,0,0,-912275.1,-912275.13499,1,3.835e-08,-91.22751,-91.227513,,,,,,,,1,0,,0,,0,,,,,,,ok,,2026-08-25
